"DataSet","Species","Year","SpnForAbd_Total","SpnForTrend_Total","SpnForAbd_Wild","SpnForTrend_Wild","CU_ID","CU_Name","DU_ID","Recruits_Wild","Recruits_Total"
"Sk_Fraser","Sockeye",1990,16139.4068,8525,16139.4068,8525,"CU_11","Harrison_US_L","TBD",NA,628765
"Sk_Fraser","Sockeye",1991,37665.7446,18487,37665.7446,18487,"CU_11","Harrison_US_L","TBD",NA,65285
"Sk_Fraser","Sockeye",1992,54503.1414,28480,54503.1414,28480,"CU_11","Harrison_US_L","TBD",NA,752533
"Sk_Fraser","Sockeye",1993,78600.2937,34018,78600.2937,34018,"CU_11","Harrison_US_L","TBD",NA,500205
"Sk_Fraser","Sockeye",1994,63734.0844,30208,63734.0844,30208,"CU_11","Harrison_US_L","TBD",NA,715875
"Sk_Fraser","Sockeye",1995,21286.4628,10904,21286.4628,10904,"CU_11","Harrison_US_L","TBD",NA,266329
"Sk_Fraser","Sockeye",1996,46410.9582,26848,46410.9582,26848,"CU_11","Harrison_US_L","TBD",NA,383186
"Sk_Fraser","Sockeye",1997,20933.8464,10724,20933.8464,10724,"CU_11","Harrison_US_L","TBD",NA,215987
"Sk_Fraser","Sockeye",1998,52831.6664,29811,52831.6664,29811,"CU_11","Harrison_US_L","TBD",NA,566709
"Sk_Fraser","Sockeye",1999,23087.6474,13106,23087.6474,13106,"CU_11","Harrison_US_L","TBD",NA,246911
"Sk_Fraser","Sockeye",2000,5058.2837,2732,5058.2837,2732,"CU_11","Harrison_US_L","TBD",NA,113743
"Sk_Fraser","Sockeye",2001,13090.461,8035,13090.461,8035,"CU_11","Harrison_US_L","TBD",NA,196033
"Sk_Fraser","Sockeye",2002,74794.963,36269,74794.963,36269,"CU_11","Harrison_US_L","TBD",NA,242509
"Sk_Fraser","Sockeye",2003,43693.298,24683,43693.298,24683,"CU_11","Harrison_US_L","TBD",NA,188776
"Sk_Fraser","Sockeye",2004,24377.7936,13968,24377.7936,13968,"CU_11","Harrison_US_L","TBD",NA,110970
"Sk_Fraser","Sockeye",2005,42243.084,23597,42243.084,23597,"CU_11","Harrison_US_L","TBD",NA,65039
"Sk_Fraser","Sockeye",2006,24076.1648,13618,24076.1648,13618,"CU_11","Harrison_US_L","TBD",NA,245840
"Sk_Fraser","Sockeye",2007,30527.5438,15825,30527.5438,15825,"CU_11","Harrison_US_L","TBD",NA,331555
"Sk_Fraser","Sockeye",2008,1160.5711,617,1160.5711,617,"CU_11","Harrison_US_L","TBD",NA,63221
"Sk_Fraser","Sockeye",2009,26026.362,12871,26026.362,12871,"CU_11","Harrison_US_L","TBD",NA,229999
"Sk_Fraser","Sockeye",2010,46135.4573,25328,46135.4573,25328,"CU_11","Harrison_US_L","TBD",NA,124165
"Sk_Fraser","Sockeye",2011,51590.6759,24535,51590.6759,24535,"CU_11","Harrison_US_L","TBD",NA,553
"Sk_Fraser","Sockeye",2012,718.9962,397,718.9962,397,"CU_11","Harrison_US_L","TBD",NA,1656
"Sk_Fraser","Sockeye",2013,29720.245,15535,29720.245,15535,"CU_11","Harrison_US_L","TBD",NA,102895
"Sk_Fraser","Sockeye",2014,20922.1456,10446,20922.1456,10446,"CU_11","Harrison_US_L","TBD",NA,NA
"Sk_Fraser","Sockeye",2015,1942.2102,1133,1942.2102,1133,"CU_11","Harrison_US_L","TBD",NA,NA
"Sk_Fraser","Sockeye",2016,225.3376,94,225.3376,94,"CU_11","Harrison_US_L","TBD",NA,NA
"Sk_Fraser","Sockeye",2017,28854.4734,14382,28854.4734,14382,"CU_11","Harrison_US_L","TBD",NA,NA
"Sk_Fraser","Sockeye",2018,14702.53,8547,14702.53,8547,"CU_11","Harrison_US_L","TBD",NA,NA
"Sk_Fraser","Sockeye",1950,3597.1268,1917,3597.1268,1917,"CU_2","Kamloops_ES","TBD",NA,45539
"Sk_Fraser","Sockeye",1951,6770.2656,3364,6770.2656,3364,"CU_2","Kamloops_ES","TBD",NA,47645
"Sk_Fraser","Sockeye",1952,10354.071,5116,10354.071,5116,"CU_2","Kamloops_ES","TBD",NA,51177
"Sk_Fraser","Sockeye",1953,6259.968,3600,6259.968,3600,"CU_2","Kamloops_ES","TBD",NA,32124
"Sk_Fraser","Sockeye",1954,9918.084,5352,9918.084,5352,"CU_2","Kamloops_ES","TBD",NA,50257
"Sk_Fraser","Sockeye",1955,4657.443,2905,4657.443,2905,"CU_2","Kamloops_ES","TBD",NA,60357
"Sk_Fraser","Sockeye",1956,8476.706,5179,8476.706,5179,"CU_2","Kamloops_ES","TBD",NA,25364
"Sk_Fraser","Sockeye",1957,6811.98,3314,6811.98,3314,"CU_2","Kamloops_ES","TBD",NA,20943
"Sk_Fraser","Sockeye",1958,10111.86,6235,10111.86,6235,"CU_2","Kamloops_ES","TBD",NA,23103
"Sk_Fraser","Sockeye",1959,9825.083,5232,9825.083,5232,"CU_2","Kamloops_ES","TBD",NA,23584
"Sk_Fraser","Sockeye",1960,5242.863,2252,5242.863,2252,"CU_2","Kamloops_ES","TBD",NA,16764
"Sk_Fraser","Sockeye",1961,5477.043,3014,5477.043,3014,"CU_2","Kamloops_ES","TBD",NA,24293
"Sk_Fraser","Sockeye",1962,7212.5562,4197,7212.5562,4197,"CU_2","Kamloops_ES","TBD",NA,40549
"Sk_Fraser","Sockeye",1963,4931.944,2693,4931.944,2693,"CU_2","Kamloops_ES","TBD",NA,9355
"Sk_Fraser","Sockeye",1964,4959.566,2666,4959.566,2666,"CU_2","Kamloops_ES","TBD",NA,48511
"Sk_Fraser","Sockeye",1965,4327.4592,2669,4327.4592,2669,"CU_2","Kamloops_ES","TBD",NA,20553
"Sk_Fraser","Sockeye",1966,5492.8468,2666,5492.8468,2666,"CU_2","Kamloops_ES","TBD",NA,23219
"Sk_Fraser","Sockeye",1967,641.0348,358,641.0348,358,"CU_2","Kamloops_ES","TBD",NA,9621
"Sk_Fraser","Sockeye",1968,7506.592,3455,7506.592,3455,"CU_2","Kamloops_ES","TBD",NA,106299
"Sk_Fraser","Sockeye",1969,4851.5194,2577,4851.5194,2577,"CU_2","Kamloops_ES","TBD",NA,13989
"Sk_Fraser","Sockeye",1970,2206.459,1205,2206.459,1205,"CU_2","Kamloops_ES","TBD",NA,8823
"Sk_Fraser","Sockeye",1971,422.127,223,422.127,223,"CU_2","Kamloops_ES","TBD",NA,11686
"Sk_Fraser","Sockeye",1972,7916.9968,4507,7916.9968,4507,"CU_2","Kamloops_ES","TBD",NA,57734
"Sk_Fraser","Sockeye",1973,2425.7732,1345,2425.7732,1345,"CU_2","Kamloops_ES","TBD",NA,9339
"Sk_Fraser","Sockeye",1974,2342.7273,1479,2342.7273,1479,"CU_2","Kamloops_ES","TBD",NA,12017
"Sk_Fraser","Sockeye",1975,2542.2096,1391,2542.2096,1391,"CU_2","Kamloops_ES","TBD",NA,6429
"Sk_Fraser","Sockeye",1976,8628.607,3976,8628.607,3976,"CU_2","Kamloops_ES","TBD",NA,19870
"Sk_Fraser","Sockeye",1977,359.8961,198,359.8961,198,"CU_2","Kamloops_ES","TBD",NA,5917
"Sk_Fraser","Sockeye",1978,2493,1343,2493,1343,"CU_2","Kamloops_ES","TBD",NA,18450
"Sk_Fraser","Sockeye",1979,1472.8524,693,1472.8524,693,"CU_2","Kamloops_ES","TBD",NA,3039
"Sk_Fraser","Sockeye",1980,5118.9264,2056,5118.9264,2056,"CU_2","Kamloops_ES","TBD",NA,51611
"Sk_Fraser","Sockeye",1981,639.2045,312,639.2045,312,"CU_2","Kamloops_ES","TBD",NA,8610
"Sk_Fraser","Sockeye",1982,2992,1533,2992,1533,"CU_2","Kamloops_ES","TBD",NA,3742
"Sk_Fraser","Sockeye",1983,2780,1821,2780,1821,"CU_2","Kamloops_ES","TBD",NA,4051
"Sk_Fraser","Sockeye",1984,14408.0214,6701,14408.0214,6701,"CU_2","Kamloops_ES","TBD",NA,46730
"Sk_Fraser","Sockeye",1985,3265.4688,1922,3265.4688,1922,"CU_2","Kamloops_ES","TBD",NA,4421
"Sk_Fraser","Sockeye",1986,2041.5775,1080,2041.5775,1080,"CU_2","Kamloops_ES","TBD",NA,3013
"Sk_Fraser","Sockeye",1987,1387.4632,723,1387.4632,723,"CU_2","Kamloops_ES","TBD",NA,3820
"Sk_Fraser","Sockeye",1988,19013.2878,9207,19013.2878,9207,"CU_2","Kamloops_ES","TBD",NA,50087
"Sk_Fraser","Sockeye",1989,1634.9769,925,1634.9769,925,"CU_2","Kamloops_ES","TBD",NA,11292
"Sk_Fraser","Sockeye",1990,630,412,630,412,"CU_2","Kamloops_ES","TBD",NA,2544
"Sk_Fraser","Sockeye",1991,464,264,464,264,"CU_2","Kamloops_ES","TBD",NA,1461
"Sk_Fraser","Sockeye",1992,8224.4696,4112,8224.4696,4112,"CU_2","Kamloops_ES","TBD",NA,67345
"Sk_Fraser","Sockeye",1993,5036.4013,2934,5036.4013,2934,"CU_2","Kamloops_ES","TBD",NA,33113
"Sk_Fraser","Sockeye",1994,1641.4656,800,1641.4656,800,"CU_2","Kamloops_ES","TBD",NA,27483
"Sk_Fraser","Sockeye",1995,1021.28,682,1021.28,682,"CU_2","Kamloops_ES","TBD",NA,27229
"Sk_Fraser","Sockeye",1996,39612.5184,21381,39612.5184,21381,"CU_2","Kamloops_ES","TBD",NA,111999
"Sk_Fraser","Sockeye",1997,5024.2878,2367,5024.2878,2367,"CU_2","Kamloops_ES","TBD",NA,51264
"Sk_Fraser","Sockeye",1998,6746.6854,3585,6746.6854,3585,"CU_2","Kamloops_ES","TBD",NA,16230
"Sk_Fraser","Sockeye",1999,6676.1114,3499,6676.1114,3499,"CU_2","Kamloops_ES","TBD",NA,61057
"Sk_Fraser","Sockeye",2000,57395.6136,27668,57395.6136,27668,"CU_2","Kamloops_ES","TBD",NA,115343
"Sk_Fraser","Sockeye",2001,30015.1528,16025,30015.1528,16025,"CU_2","Kamloops_ES","TBD",NA,95700
"Sk_Fraser","Sockeye",2002,17755.4754,8402,17755.4754,8402,"CU_2","Kamloops_ES","TBD",NA,42788
"Sk_Fraser","Sockeye",2003,9458.684,4890,9458.684,4890,"CU_2","Kamloops_ES","TBD",NA,8369
"Sk_Fraser","Sockeye",2004,5580.1395,3244,5580.1395,3244,"CU_2","Kamloops_ES","TBD",NA,47985
"Sk_Fraser","Sockeye",2005,26400.4424,16967,26400.4424,16967,"CU_2","Kamloops_ES","TBD",NA,8911
"Sk_Fraser","Sockeye",2006,5977.6539,3442,5977.6539,3442,"CU_2","Kamloops_ES","TBD",NA,16875
"Sk_Fraser","Sockeye",2007,13813.3272,8064,13813.3272,8064,"CU_2","Kamloops_ES","TBD",NA,10716
"Sk_Fraser","Sockeye",2008,7285.2406,3562,7285.2406,3562,"CU_2","Kamloops_ES","TBD",NA,18576
"Sk_Fraser","Sockeye",2009,11098.2984,6039,11098.2984,6039,"CU_2","Kamloops_ES","TBD",NA,35108
"Sk_Fraser","Sockeye",2010,4607.1,2389,4607.1,2389,"CU_2","Kamloops_ES","TBD",NA,43534
"Sk_Fraser","Sockeye",2011,8054.4556,4430,8054.4556,4430,"CU_2","Kamloops_ES","TBD",NA,23260
"Sk_Fraser","Sockeye",2012,3217.9651,1710,3217.9651,1710,"CU_2","Kamloops_ES","TBD",NA,21033
"Sk_Fraser","Sockeye",2013,15834.4032,9045,15834.4032,9045,"CU_2","Kamloops_ES","TBD",NA,5964
"Sk_Fraser","Sockeye",2014,16656.1734,9471,16656.1734,9471,"CU_2","Kamloops_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",2015,15591.6448,8794,15591.6448,8794,"CU_2","Kamloops_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",2016,6662.6166,3753,6662.6166,3753,"CU_2","Kamloops_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",2017,3933.436,2269,3933.436,2269,"CU_2","Kamloops_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",2018,3361.484,1756,3361.484,1756,"CU_2","Kamloops_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1950,59929.2,41370,59929.2,41370,"CU_12","Lillooet_Harr_L","TBD",NA,214749
"Sk_Fraser","Sockeye",1951,20018.24,13589,20018.24,13589,"CU_12","Lillooet_Harr_L","TBD",NA,173801
"Sk_Fraser","Sockeye",1952,40586.9748,24744,40586.9748,24744,"CU_12","Lillooet_Harr_L","TBD",NA,213941
"Sk_Fraser","Sockeye",1953,29552.4905,16287,29552.4905,16287,"CU_12","Lillooet_Harr_L","TBD",NA,118877
"Sk_Fraser","Sockeye",1954,16180.4292,8635,16180.4292,8635,"CU_12","Lillooet_Harr_L","TBD",NA,146171
"Sk_Fraser","Sockeye",1955,13836.9924,8185,13836.9924,8185,"CU_12","Lillooet_Harr_L","TBD",NA,228353
"Sk_Fraser","Sockeye",1956,43688.9874,27156,43688.9874,27156,"CU_12","Lillooet_Harr_L","TBD",NA,251198
"Sk_Fraser","Sockeye",1957,13707.448,7068,13707.448,7068,"CU_12","Lillooet_Harr_L","TBD",NA,42835
"Sk_Fraser","Sockeye",1958,13619.068,5510,13619.068,5510,"CU_12","Lillooet_Harr_L","TBD",NA,86069
"Sk_Fraser","Sockeye",1959,23488.1661,11388,23488.1661,11388,"CU_12","Lillooet_Harr_L","TBD",NA,225156
"Sk_Fraser","Sockeye",1960,32951.591,19198,32951.591,19198,"CU_12","Lillooet_Harr_L","TBD",NA,130133
"Sk_Fraser","Sockeye",1961,20431.0769,10550,20431.0769,10550,"CU_12","Lillooet_Harr_L","TBD",NA,84468
"Sk_Fraser","Sockeye",1962,23515.8742,14311,23515.8742,14311,"CU_12","Lillooet_Harr_L","TBD",NA,74421
"Sk_Fraser","Sockeye",1963,32269.38,20769,32269.38,20769,"CU_12","Lillooet_Harr_L","TBD",NA,330206
"Sk_Fraser","Sockeye",1964,47783.116,27978,47783.116,27978,"CU_12","Lillooet_Harr_L","TBD",NA,311035
"Sk_Fraser","Sockeye",1965,14897.517,9769,14897.517,9769,"CU_12","Lillooet_Harr_L","TBD",NA,123803
"Sk_Fraser","Sockeye",1966,18615.3464,13462,18615.3464,13462,"CU_12","Lillooet_Harr_L","TBD",NA,216335
"Sk_Fraser","Sockeye",1967,30748.3836,17580,30748.3836,17580,"CU_12","Lillooet_Harr_L","TBD",NA,411254
"Sk_Fraser","Sockeye",1968,43923.826,31042,43923.826,31042,"CU_12","Lillooet_Harr_L","TBD",NA,253589
"Sk_Fraser","Sockeye",1969,23528.2308,14324,23528.2308,14324,"CU_12","Lillooet_Harr_L","TBD",NA,690379
"Sk_Fraser","Sockeye",1970,28362.9312,19252,28362.9312,19252,"CU_12","Lillooet_Harr_L","TBD",NA,562013
"Sk_Fraser","Sockeye",1971,23668.469,16143,23668.469,16143,"CU_12","Lillooet_Harr_L","TBD",NA,292244
"Sk_Fraser","Sockeye",1972,48410.208,26202,48410.208,26202,"CU_12","Lillooet_Harr_L","TBD",NA,471597
"Sk_Fraser","Sockeye",1973,52341.7067,28374,52341.7067,28374,"CU_12","Lillooet_Harr_L","TBD",NA,165326
"Sk_Fraser","Sockeye",1974,115688.979,85495,115688.979,85495,"CU_12","Lillooet_Harr_L","TBD",NA,632171
"Sk_Fraser","Sockeye",1975,33027.4446,19653,33027.4446,19653,"CU_12","Lillooet_Harr_L","TBD",NA,99592
"Sk_Fraser","Sockeye",1976,75318.2615,50023,75318.2615,50023,"CU_12","Lillooet_Harr_L","TBD",NA,563748
"Sk_Fraser","Sockeye",1977,21515.3435,12799,21515.3435,12799,"CU_12","Lillooet_Harr_L","TBD",NA,385146
"Sk_Fraser","Sockeye",1978,94308.09,48158,94308.09,48158,"CU_12","Lillooet_Harr_L","TBD",NA,610757
"Sk_Fraser","Sockeye",1979,55096.5592,35168,55096.5592,35168,"CU_12","Lillooet_Harr_L","TBD",NA,394760
"Sk_Fraser","Sockeye",1980,59109.1147,32786,59109.1147,32786,"CU_12","Lillooet_Harr_L","TBD",NA,151776
"Sk_Fraser","Sockeye",1981,46831.6719,27175,46831.6719,27175,"CU_12","Lillooet_Harr_L","TBD",NA,261609
"Sk_Fraser","Sockeye",1982,118049.6942,72353,118049.6942,72353,"CU_12","Lillooet_Harr_L","TBD",NA,1752826
"Sk_Fraser","Sockeye",1983,38939.2476,21069,38939.2476,21069,"CU_12","Lillooet_Harr_L","TBD",NA,775080
"Sk_Fraser","Sockeye",1984,38385.681,23226,38385.681,23226,"CU_12","Lillooet_Harr_L","TBD",NA,434360
"Sk_Fraser","Sockeye",1985,11310.9405,5757,11310.9405,5757,"CU_12","Lillooet_Harr_L","TBD",NA,216306
"Sk_Fraser","Sockeye",1986,331736.692,197841,331736.692,197841,"CU_12","Lillooet_Harr_L","TBD",NA,1184529
"Sk_Fraser","Sockeye",1987,157529.7044,89492,157529.7044,89492,"CU_12","Lillooet_Harr_L","TBD",NA,977898
"Sk_Fraser","Sockeye",1988,141069.2588,75537,141069.2588,75537,"CU_12","Lillooet_Harr_L","TBD",NA,865447
"Sk_Fraser","Sockeye",1989,29023.0596,15690,29023.0596,15690,"CU_12","Lillooet_Harr_L","TBD",NA,1109139
"Sk_Fraser","Sockeye",1990,166155.9399,97108,166155.9399,97108,"CU_12","Lillooet_Harr_L","TBD",NA,225375
"Sk_Fraser","Sockeye",1991,288634.358,152077,288634.358,152077,"CU_12","Lillooet_Harr_L","TBD",NA,117016
"Sk_Fraser","Sockeye",1992,183937.3752,93445,183937.3752,93445,"CU_12","Lillooet_Harr_L","TBD",NA,94224
"Sk_Fraser","Sockeye",1993,244268.1288,151089,244268.1288,151089,"CU_12","Lillooet_Harr_L","TBD",NA,560370
"Sk_Fraser","Sockeye",1994,39155.532,22315,39155.532,22315,"CU_12","Lillooet_Harr_L","TBD",NA,62585
"Sk_Fraser","Sockeye",1995,36681.32,18407,36681.32,18407,"CU_12","Lillooet_Harr_L","TBD",NA,170018
"Sk_Fraser","Sockeye",1996,51550.0944,27824,51550.0944,27824,"CU_12","Lillooet_Harr_L","TBD",NA,75613
"Sk_Fraser","Sockeye",1997,47571.4152,23274,47571.4152,23274,"CU_12","Lillooet_Harr_L","TBD",NA,28365
"Sk_Fraser","Sockeye",1998,282097.7929,172997,282097.7929,172997,"CU_12","Lillooet_Harr_L","TBD",NA,616344
"Sk_Fraser","Sockeye",1999,47531.6772,26220,47531.6772,26220,"CU_12","Lillooet_Harr_L","TBD",NA,83338
"Sk_Fraser","Sockeye",2000,12922.8912,8333,12922.8912,8333,"CU_12","Lillooet_Harr_L","TBD",NA,101313
"Sk_Fraser","Sockeye",2001,43409.87,28361,43409.87,28361,"CU_12","Lillooet_Harr_L","TBD",NA,191618
"Sk_Fraser","Sockeye",2002,0,155181,0,155181,"CU_12","Lillooet_Harr_L","TBD",NA,632516
"Sk_Fraser","Sockeye",2003,306748.2322,152657,306748.2322,152657,"CU_12","Lillooet_Harr_L","TBD",NA,13074
"Sk_Fraser","Sockeye",2004,37323.5874,17516,37323.5874,17516,"CU_12","Lillooet_Harr_L","TBD",NA,76353
"Sk_Fraser","Sockeye",2005,53369.2982,27117,53369.2982,27117,"CU_12","Lillooet_Harr_L","TBD",NA,84313
"Sk_Fraser","Sockeye",2006,263474.6592,137365,263474.6592,137365,"CU_12","Lillooet_Harr_L","TBD",NA,436059
"Sk_Fraser","Sockeye",2007,89161.224,54290,89161.224,54290,"CU_12","Lillooet_Harr_L","TBD",NA,243289
"Sk_Fraser","Sockeye",2008,12936.3,6788,12936.3,6788,"CU_12","Lillooet_Harr_L","TBD",NA,69873
"Sk_Fraser","Sockeye",2009,53906.8299,34475,53906.8299,34475,"CU_12","Lillooet_Harr_L","TBD",NA,140142
"Sk_Fraser","Sockeye",2010,126014.3555,67762,126014.3555,67762,"CU_12","Lillooet_Harr_L","TBD",NA,34191
"Sk_Fraser","Sockeye",2011,169371.7254,92420,169371.7254,92420,"CU_12","Lillooet_Harr_L","TBD",NA,89495
"Sk_Fraser","Sockeye",2012,6063.1816,2505,6063.1816,2505,"CU_12","Lillooet_Harr_L","TBD",NA,23328
"Sk_Fraser","Sockeye",2013,77217.957,46794,77217.957,46794,"CU_12","Lillooet_Harr_L","TBD",NA,47652
"Sk_Fraser","Sockeye",2014,33297.8116,19610,33297.8116,19610,"CU_12","Lillooet_Harr_L","TBD",NA,NA
"Sk_Fraser","Sockeye",2015,43992.5886,26687,43992.5886,26687,"CU_12","Lillooet_Harr_L","TBD",NA,NA
"Sk_Fraser","Sockeye",2016,27563.5944,13474,27563.5944,13474,"CU_12","Lillooet_Harr_L","TBD",NA,NA
"Sk_Fraser","Sockeye",2017,17667.7095,9900,17667.7095,9900,"CU_12","Lillooet_Harr_L","TBD",NA,NA
"Sk_Fraser","Sockeye",2018,13843.992,7240,13843.992,7240,"CU_12","Lillooet_Harr_L","TBD",NA,NA
"Sk_Fraser","Sockeye",1950,2580.3522,1254,2580.3522,1254,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1951,278,130,278,130,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1952,1042,498,1042,498,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1953,33097.4317,18382,33097.4317,18382,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1954,1962.527,1219,1962.527,1219,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1955,198,141,198,141,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1956,1178.923,729,1178.923,729,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1957,53997.212,28364,53997.212,28364,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1958,697.832,388,697.832,388,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1959,1255.68,624,1255.68,624,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1960,1433.4914,938,1433.4914,938,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1961,19141.247,9842,19141.247,9842,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1962,2039.7135,1173,2039.7135,1173,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1963,6596.84,3478,6596.84,3478,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1964,1530.065,1000,1530.065,1000,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1965,14610.8496,7385,14610.8496,7385,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1966,1797.8628,997,1797.8628,997,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1967,8022.212,4667,8022.212,4667,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1968,1949.432,1061,1949.432,1061,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1969,32720.3862,19879,32720.3862,19879,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1970,3874.1998,2177,3874.1998,2177,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1971,15503.2,8535,15503.2,8535,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1972,3178.414,1778,3178.414,1778,"CU_3","Nadina_Francois_ES","TBD",NA,NA
"Sk_Fraser","Sockeye",1973,18368.0011,10726,18368.0011,10726,"CU_3","Nadina_Francois_ES","TBD",NA,73208
"Sk_Fraser","Sockeye",1974,3634.7577,2072,3634.7577,2072,"CU_3","Nadina_Francois_ES","TBD",NA,20017
"Sk_Fraser","Sockeye",1975,13974.3808,8655,13974.3808,8655,"CU_3","Nadina_Francois_ES","TBD",NA,158536
"Sk_Fraser","Sockeye",1976,1685.3588,898,1685.3588,898,"CU_3","Nadina_Francois_ES","TBD",NA,7247
"Sk_Fraser","Sockeye",1977,17647.8804,10085,17647.8804,10085,"CU_3","Nadina_Francois_ES","TBD",NA,131877
"Sk_Fraser","Sockeye",1978,2559.7954,1527,2559.7954,1527,"CU_3","Nadina_Francois_ES","TBD",NA,31164
"Sk_Fraser","Sockeye",1979,36193.854,21272,36193.854,21272,"CU_3","Nadina_Francois_ES","TBD",NA,101368
"Sk_Fraser","Sockeye",1980,2907.902,1603,2907.902,1603,"CU_3","Nadina_Francois_ES","TBD",NA,21368
"Sk_Fraser","Sockeye",1981,19146.8807,11363,19146.8807,11363,"CU_3","Nadina_Francois_ES","TBD",NA,76744
"Sk_Fraser","Sockeye",1982,2315.1037,1423,2315.1037,1423,"CU_3","Nadina_Francois_ES","TBD",NA,6775
"Sk_Fraser","Sockeye",1983,27394.1311,15945,27394.1311,15945,"CU_3","Nadina_Francois_ES","TBD",NA,149699
"Sk_Fraser","Sockeye",1984,7719.8589,3847,7719.8589,3847,"CU_3","Nadina_Francois_ES","TBD",NA,24917
"Sk_Fraser","Sockeye",1985,13640.0465,7731,13640.0465,7731,"CU_3","Nadina_Francois_ES","TBD",NA,46853
"Sk_Fraser","Sockeye",1986,3510.168,2051,3510.168,2051,"CU_3","Nadina_Francois_ES","TBD",NA,20838
"Sk_Fraser","Sockeye",1987,32340.9016,15643,32340.9016,15643,"CU_3","Nadina_Francois_ES","TBD",NA,191020
"Sk_Fraser","Sockeye",1988,8790.732,4514,8790.732,4514,"CU_3","Nadina_Francois_ES","TBD",NA,57739
"Sk_Fraser","Sockeye",1989,4940,2653,4940,2653,"CU_3","Nadina_Francois_ES","TBD",NA,18878
"Sk_Fraser","Sockeye",1990,5996.802,3405,5996.802,3405,"CU_3","Nadina_Francois_ES","TBD",NA,15734
"Sk_Fraser","Sockeye",1991,60762.5226,33387,60762.5226,33387,"CU_3","Nadina_Francois_ES","TBD",NA,56227
"Sk_Fraser","Sockeye",1992,4503.1056,2355,4503.1056,2355,"CU_3","Nadina_Francois_ES","TBD",NA,104704
"Sk_Fraser","Sockeye",1993,9052.8825,4797,9052.8825,4797,"CU_3","Nadina_Francois_ES","TBD",NA,56702
"Sk_Fraser","Sockeye",1994,1946.5552,1077,1946.5552,1077,"CU_3","Nadina_Francois_ES","TBD",NA,18358
"Sk_Fraser","Sockeye",1995,16647.4126,8452,16647.4126,8452,"CU_3","Nadina_Francois_ES","TBD",NA,65492
"Sk_Fraser","Sockeye",1996,36338.6254,18036,36338.6254,18036,"CU_3","Nadina_Francois_ES","TBD",NA,546593
"Sk_Fraser","Sockeye",1997,7593.0409,2624,7593.0409,2624,"CU_3","Nadina_Francois_ES","TBD",NA,3186
"Sk_Fraser","Sockeye",1998,3543.462,1983,3543.462,1983,"CU_3","Nadina_Francois_ES","TBD",NA,4870
"Sk_Fraser","Sockeye",1999,10020.6306,5026,10020.6306,5026,"CU_3","Nadina_Francois_ES","TBD",NA,11388
"Sk_Fraser","Sockeye",2000,121489.5149,65446,121489.5149,65446,"CU_3","Nadina_Francois_ES","TBD",NA,259537
"Sk_Fraser","Sockeye",2001,39353.9704,17875,39353.9704,17875,"CU_3","Nadina_Francois_ES","TBD",NA,96125
"Sk_Fraser","Sockeye",2002,1901.8384,1031,1901.8384,1031,"CU_3","Nadina_Francois_ES","TBD",NA,6180
"Sk_Fraser","Sockeye",2003,3133.2716,1677,3133.2716,1677,"CU_3","Nadina_Francois_ES","TBD",NA,3705
"Sk_Fraser","Sockeye",2004,22347.9496,13773,22347.9496,13773,"CU_3","Nadina_Francois_ES","TBD",NA,219432
